transaction_id,amount,status,city,branch,date,timestamp
Bangalore_Branch4_0001,1089.47,PENDING,Bangalore,Bangalore_Branch4,2025-05-03,2025-05-07 22:37:55
Bangalore_Branch4_0002,343.16,FAILED,Bangalore,Bangalore_Branch4,2025-05-05,2025-05-07 22:37:55
Bangalore_Branch4_0003,1968.41,SUCCESS,Bangalore,Bangalore_Branch4,2025-05-04,2025-05-07 22:37:55
Bangalore_Branch4_0004,410.78,SUCCESS,Bangalore,Bangalore_Branch4,2025-05-02,2025-05-07 22:37:55
Bangalore_Branch4_0005,919.02,SUCCESS,Bangalore,Bangalore_Branch4,2025-05-04,2025-05-07 22:37:55
Bangalore_Branch4_0006,1820.81,PENDING,Bangalore,Bangalore_Branch4,2025-05-03,2025-05-07 22:37:55
Bangalore_Branch4_0007,389.48,FAILED,Bangalore,Bangalore_Branch4,2025-05-02,2025-05-07 22:37:55
Bangalore_Branch4_0008,2053.87,PENDING,Bangalore,Bangalore_Branch4,2025-05-07,2025-05-07 22:37:55
Bangalore_Branch4_0009,2872.14,PENDING,Bangalore,Bangalore_Branch4,2025-05-04,2025-05-07 22:37:55
Bangalore_Branch4_0010,867.13,PENDING,Bangalore,Bangalore_Branch4,2025-05-07,2025-05-07 22:37:55
Bangalore_Branch4_0011,4246.84,FAILED,Bangalore,Bangalore_Branch4,2025-05-01,2025-05-07 22:37:55
Bangalore_Branch4_0012,779.71,SUCCESS,Bangalore,Bangalore_Branch4,2025-05-03,2025-05-07 22:37:55
Bangalore_Branch4_0013,1270.92,SUCCESS,Bangalore,Bangalore_Branch4,2025-05-01,2025-05-07 22:37:55
Bangalore_Branch4_0014,1518.29,PENDING,Bangalore,Bangalore_Branch4,2025-05-01,2025-05-07 22:37:55
Bangalore_Branch4_0015,685.44,PENDING,Bangalore,Bangalore_Branch4,2025-05-03,2025-05-07 22:37:55
Bangalore_Branch4_0016,4562.24,FAILED,Bangalore,Bangalore_Branch4,2025-05-03,2025-05-07 22:37:55
Bangalore_Branch4_0017,4171.79,PENDING,Bangalore,Bangalore_Branch4,2025-05-05,2025-05-07 22:37:55
Bangalore_Branch4_0018,740.72,SUCCESS,Bangalore,Bangalore_Branch4,2025-05-03,2025-05-07 22:37:55
Bangalore_Branch4_0019,3671.39,FAILED,Bangalore,Bangalore_Branch4,2025-05-07,2025-05-07 22:37:55
Bangalore_Branch4_0020,1868.57,PENDING,Bangalore,Bangalore_Branch4,2025-05-05,2025-05-07 22:37:55
Bangalore_Branch4_0021,4113.89,FAILED,Bangalore,Bangalore_Branch4,2025-05-07,2025-05-07 22:37:55
Bangalore_Branch4_0022,522.61,PENDING,Bangalore,Bangalore_Branch4,2025-05-04,2025-05-07 22:37:55
Bangalore_Branch4_0023,2771.18,SUCCESS,Bangalore,Bangalore_Branch4,2025-05-07,2025-05-07 22:37:55
Bangalore_Branch4_0024,1285.2,FAILED,Bangalore,Bangalore_Branch4,2025-05-05,2025-05-07 22:37:55
Bangalore_Branch4_0025,4271.97,PENDING,Bangalore,Bangalore_Branch4,2025-05-03,2025-05-07 22:37:55
Bangalore_Branch4_0026,3144.58,FAILED,Bangalore,Bangalore_Branch4,2025-05-06,2025-05-07 22:37:55
Bangalore_Branch4_0027,2643.94,PENDING,Bangalore,Bangalore_Branch4,2025-05-05,2025-05-07 22:37:55
Bangalore_Branch4_0028,2520.23,FAILED,Bangalore,Bangalore_Branch4,2025-05-05,2025-05-07 22:37:55
Bangalore_Branch4_0029,1734.42,PENDING,Bangalore,Bangalore_Branch4,2025-05-02,2025-05-07 22:37:55
Bangalore_Branch4_0030,1578.96,PENDING,Bangalore,Bangalore_Branch4,2025-05-07,2025-05-07 22:37:55
Bangalore_Branch4_0031,2224.84,SUCCESS,Bangalore,Bangalore_Branch4,2025-05-01,2025-05-07 22:37:55
Bangalore_Branch4_0032,4827.21,FAILED,Bangalore,Bangalore_Branch4,2025-05-03,2025-05-07 22:37:55
Bangalore_Branch4_0033,4123.09,SUCCESS,Bangalore,Bangalore_Branch4,2025-05-01,2025-05-07 22:37:55
Bangalore_Branch4_0034,3101.66,PENDING,Bangalore,Bangalore_Branch4,2025-05-07,2025-05-07 22:37:55
Bangalore_Branch4_0035,163.8,SUCCESS,Bangalore,Bangalore_Branch4,2025-05-01,2025-05-07 22:37:55
Bangalore_Branch4_0036,1311.31,PENDING,Bangalore,Bangalore_Branch4,2025-05-03,2025-05-07 22:37:55
Bangalore_Branch4_0037,1352.23,FAILED,Bangalore,Bangalore_Branch4,2025-05-04,2025-05-07 22:37:55
Bangalore_Branch4_0038,4319.44,SUCCESS,Bangalore,Bangalore_Branch4,2025-05-03,2025-05-07 22:37:55
Bangalore_Branch4_0039,2123.95,PENDING,Bangalore,Bangalore_Branch4,2025-05-07,2025-05-07 22:37:55
Bangalore_Branch4_0040,1852.62,PENDING,Bangalore,Bangalore_Branch4,2025-05-05,2025-05-07 22:37:55
Bangalore_Branch4_0041,3187.96,SUCCESS,Bangalore,Bangalore_Branch4,2025-05-02,2025-05-07 22:37:55
Bangalore_Branch4_0042,2862.68,FAILED,Bangalore,Bangalore_Branch4,2025-05-04,2025-05-07 22:37:55
Bangalore_Branch4_0043,528.23,FAILED,Bangalore,Bangalore_Branch4,2025-05-03,2025-05-07 22:37:55
Bangalore_Branch4_0044,3383.66,PENDING,Bangalore,Bangalore_Branch4,2025-05-07,2025-05-07 22:37:55
Bangalore_Branch4_0045,3607.73,SUCCESS,Bangalore,Bangalore_Branch4,2025-05-06,2025-05-07 22:37:55
Bangalore_Branch4_0046,2476.82,PENDING,Bangalore,Bangalore_Branch4,2025-05-01,2025-05-07 22:37:55
Bangalore_Branch4_0047,4841.8,PENDING,Bangalore,Bangalore_Branch4,2025-05-04,2025-05-07 22:37:55
Bangalore_Branch4_0048,4347.12,FAILED,Bangalore,Bangalore_Branch4,2025-05-04,2025-05-07 22:37:55
