transaction_id,amount,status,city,branch,date,timestamp
Hyderabad_Branch3_0001,2903.25,PENDING,Hyderabad,Hyderabad_Branch3,2025-05-04,2025-05-07 22:37:55
Hyderabad_Branch3_0002,3194.25,SUCCESS,Hyderabad,Hyderabad_Branch3,2025-05-03,2025-05-07 22:37:55
Hyderabad_Branch3_0003,4990.6,FAILED,Hyderabad,Hyderabad_Branch3,2025-05-07,2025-05-07 22:37:55
Hyderabad_Branch3_0004,2823.78,PENDING,Hyderabad,Hyderabad_Branch3,2025-05-06,2025-05-07 22:37:55
Hyderabad_Branch3_0005,4482.69,FAILED,Hyderabad,Hyderabad_Branch3,2025-05-05,2025-05-07 22:37:55
Hyderabad_Branch3_0006,3470.61,PENDING,Hyderabad,Hyderabad_Branch3,2025-05-05,2025-05-07 22:37:55
Hyderabad_Branch3_0007,3942.83,PENDING,Hyderabad,Hyderabad_Branch3,2025-05-06,2025-05-07 22:37:55
Hyderabad_Branch3_0008,812.61,SUCCESS,Hyderabad,Hyderabad_Branch3,2025-05-05,2025-05-07 22:37:55
Hyderabad_Branch3_0009,812.31,FAILED,Hyderabad,Hyderabad_Branch3,2025-05-02,2025-05-07 22:37:55
Hyderabad_Branch3_0010,379.2,FAILED,Hyderabad,Hyderabad_Branch3,2025-05-05,2025-05-07 22:37:55
Hyderabad_Branch3_0011,4933.23,PENDING,Hyderabad,Hyderabad_Branch3,2025-05-01,2025-05-07 22:37:55
Hyderabad_Branch3_0012,3694.14,PENDING,Hyderabad,Hyderabad_Branch3,2025-05-01,2025-05-07 22:37:55
Hyderabad_Branch3_0013,1586.23,SUCCESS,Hyderabad,Hyderabad_Branch3,2025-05-02,2025-05-07 22:37:55
Hyderabad_Branch3_0014,1011.07,FAILED,Hyderabad,Hyderabad_Branch3,2025-05-04,2025-05-07 22:37:55
Hyderabad_Branch3_0015,2696.41,FAILED,Hyderabad,Hyderabad_Branch3,2025-05-03,2025-05-07 22:37:55
Hyderabad_Branch3_0016,2242.84,FAILED,Hyderabad,Hyderabad_Branch3,2025-05-06,2025-05-07 22:37:55
Hyderabad_Branch3_0017,119.69,PENDING,Hyderabad,Hyderabad_Branch3,2025-05-06,2025-05-07 22:37:55
Hyderabad_Branch3_0018,4192.16,SUCCESS,Hyderabad,Hyderabad_Branch3,2025-05-02,2025-05-07 22:37:55
Hyderabad_Branch3_0019,2081.39,SUCCESS,Hyderabad,Hyderabad_Branch3,2025-05-02,2025-05-07 22:37:55
Hyderabad_Branch3_0020,779.49,FAILED,Hyderabad,Hyderabad_Branch3,2025-05-02,2025-05-07 22:37:55
Hyderabad_Branch3_0021,3955.95,SUCCESS,Hyderabad,Hyderabad_Branch3,2025-05-06,2025-05-07 22:37:55
Hyderabad_Branch3_0022,529.43,FAILED,Hyderabad,Hyderabad_Branch3,2025-05-04,2025-05-07 22:37:55
Hyderabad_Branch3_0023,2446.88,SUCCESS,Hyderabad,Hyderabad_Branch3,2025-05-05,2025-05-07 22:37:55
Hyderabad_Branch3_0024,4895.4,PENDING,Hyderabad,Hyderabad_Branch3,2025-05-03,2025-05-07 22:37:55
Hyderabad_Branch3_0025,1235.27,SUCCESS,Hyderabad,Hyderabad_Branch3,2025-05-02,2025-05-07 22:37:55
Hyderabad_Branch3_0026,4633.34,PENDING,Hyderabad,Hyderabad_Branch3,2025-05-07,2025-05-07 22:37:55
Hyderabad_Branch3_0027,1935.0,SUCCESS,Hyderabad,Hyderabad_Branch3,2025-05-07,2025-05-07 22:37:55
Hyderabad_Branch3_0028,3955.21,SUCCESS,Hyderabad,Hyderabad_Branch3,2025-05-02,2025-05-07 22:37:55
Hyderabad_Branch3_0029,712.75,PENDING,Hyderabad,Hyderabad_Branch3,2025-05-05,2025-05-07 22:37:55
Hyderabad_Branch3_0030,2841.54,SUCCESS,Hyderabad,Hyderabad_Branch3,2025-05-06,2025-05-07 22:37:55
Hyderabad_Branch3_0031,1071.21,SUCCESS,Hyderabad,Hyderabad_Branch3,2025-05-04,2025-05-07 22:37:55
Hyderabad_Branch3_0032,3703.83,SUCCESS,Hyderabad,Hyderabad_Branch3,2025-05-01,2025-05-07 22:37:55
Hyderabad_Branch3_0033,4237.2,PENDING,Hyderabad,Hyderabad_Branch3,2025-05-07,2025-05-07 22:37:55
Hyderabad_Branch3_0034,659.01,FAILED,Hyderabad,Hyderabad_Branch3,2025-05-03,2025-05-07 22:37:55
Hyderabad_Branch3_0035,3360.73,SUCCESS,Hyderabad,Hyderabad_Branch3,2025-05-05,2025-05-07 22:37:55
Hyderabad_Branch3_0036,4734.83,SUCCESS,Hyderabad,Hyderabad_Branch3,2025-05-02,2025-05-07 22:37:55
Hyderabad_Branch3_0037,3685.0,SUCCESS,Hyderabad,Hyderabad_Branch3,2025-05-06,2025-05-07 22:37:55
Hyderabad_Branch3_0038,4015.27,PENDING,Hyderabad,Hyderabad_Branch3,2025-05-05,2025-05-07 22:37:55
Hyderabad_Branch3_0039,1760.38,SUCCESS,Hyderabad,Hyderabad_Branch3,2025-05-04,2025-05-07 22:37:55
Hyderabad_Branch3_0040,2361.1,SUCCESS,Hyderabad,Hyderabad_Branch3,2025-05-01,2025-05-07 22:37:55
Hyderabad_Branch3_0041,2849.81,FAILED,Hyderabad,Hyderabad_Branch3,2025-05-02,2025-05-07 22:37:55
Hyderabad_Branch3_0042,1704.56,FAILED,Hyderabad,Hyderabad_Branch3,2025-05-06,2025-05-07 22:37:55
Hyderabad_Branch3_0043,452.92,SUCCESS,Hyderabad,Hyderabad_Branch3,2025-05-04,2025-05-07 22:37:55
Hyderabad_Branch3_0044,1131.41,SUCCESS,Hyderabad,Hyderabad_Branch3,2025-05-04,2025-05-07 22:37:55
Hyderabad_Branch3_0045,1035.75,FAILED,Hyderabad,Hyderabad_Branch3,2025-05-06,2025-05-07 22:37:55
Hyderabad_Branch3_0046,1444.8,PENDING,Hyderabad,Hyderabad_Branch3,2025-05-03,2025-05-07 22:37:55
Hyderabad_Branch3_0047,3116.73,PENDING,Hyderabad,Hyderabad_Branch3,2025-05-01,2025-05-07 22:37:55
Hyderabad_Branch3_0048,1624.84,SUCCESS,Hyderabad,Hyderabad_Branch3,2025-05-01,2025-05-07 22:37:55
Hyderabad_Branch3_0049,3027.05,PENDING,Hyderabad,Hyderabad_Branch3,2025-05-03,2025-05-07 22:37:55
Hyderabad_Branch3_0050,4526.57,PENDING,Hyderabad,Hyderabad_Branch3,2025-05-07,2025-05-07 22:37:55
