transaction_id,amount,status,city,branch,date,timestamp
Chennai_Branch1_0001,3384.04,SUCCESS,Chennai,Chennai_Branch1,2025-05-03,2025-05-07 22:37:55
Chennai_Branch1_0002,909.82,PENDING,Chennai,Chennai_Branch1,2025-05-06,2025-05-07 22:37:55
Chennai_Branch1_0003,1612.2,PENDING,Chennai,Chennai_Branch1,2025-05-02,2025-05-07 22:37:55
Chennai_Branch1_0004,2179.49,FAILED,Chennai,Chennai_Branch1,2025-05-05,2025-05-07 22:37:55
Chennai_Branch1_0005,3893.2,FAILED,Chennai,Chennai_Branch1,2025-05-04,2025-05-07 22:37:55
Chennai_Branch1_0006,1328.35,FAILED,Chennai,Chennai_Branch1,2025-05-03,2025-05-07 22:37:55
Chennai_Branch1_0007,3821.03,PENDING,Chennai,Chennai_Branch1,2025-05-07,2025-05-07 22:37:55
Chennai_Branch1_0008,3773.4,SUCCESS,Chennai,Chennai_Branch1,2025-05-04,2025-05-07 22:37:55
Chennai_Branch1_0009,2973.52,PENDING,Chennai,Chennai_Branch1,2025-05-01,2025-05-07 22:37:55
Chennai_Branch1_0010,3388.18,FAILED,Chennai,Chennai_Branch1,2025-05-05,2025-05-07 22:37:55
Chennai_Branch1_0011,1933.25,PENDING,Chennai,Chennai_Branch1,2025-05-04,2025-05-07 22:37:55
Chennai_Branch1_0012,3030.02,FAILED,Chennai,Chennai_Branch1,2025-05-07,2025-05-07 22:37:55
Chennai_Branch1_0013,4371.18,SUCCESS,Chennai,Chennai_Branch1,2025-05-02,2025-05-07 22:37:55
Chennai_Branch1_0014,3439.26,FAILED,Chennai,Chennai_Branch1,2025-05-01,2025-05-07 22:37:55
Chennai_Branch1_0015,3204.68,SUCCESS,Chennai,Chennai_Branch1,2025-05-03,2025-05-07 22:37:55
Chennai_Branch1_0016,905.59,SUCCESS,Chennai,Chennai_Branch1,2025-05-05,2025-05-07 22:37:55
Chennai_Branch1_0017,1463.2,SUCCESS,Chennai,Chennai_Branch1,2025-05-06,2025-05-07 22:37:55
Chennai_Branch1_0018,3993.73,FAILED,Chennai,Chennai_Branch1,2025-05-01,2025-05-07 22:37:55
Chennai_Branch1_0019,1123.2,PENDING,Chennai,Chennai_Branch1,2025-05-03,2025-05-07 22:37:55
Chennai_Branch1_0020,1303.69,FAILED,Chennai,Chennai_Branch1,2025-05-02,2025-05-07 22:37:55
Chennai_Branch1_0021,1966.47,FAILED,Chennai,Chennai_Branch1,2025-05-07,2025-05-07 22:37:55
Chennai_Branch1_0022,2320.73,FAILED,Chennai,Chennai_Branch1,2025-05-04,2025-05-07 22:37:55
Chennai_Branch1_0023,2912.25,FAILED,Chennai,Chennai_Branch1,2025-05-01,2025-05-07 22:37:55
Chennai_Branch1_0024,3409.2,FAILED,Chennai,Chennai_Branch1,2025-05-01,2025-05-07 22:37:55
Chennai_Branch1_0025,1639.35,FAILED,Chennai,Chennai_Branch1,2025-05-04,2025-05-07 22:37:55
Chennai_Branch1_0026,2393.66,FAILED,Chennai,Chennai_Branch1,2025-05-05,2025-05-07 22:37:55
Chennai_Branch1_0027,4268.82,SUCCESS,Chennai,Chennai_Branch1,2025-05-07,2025-05-07 22:37:55
Chennai_Branch1_0028,1693.59,FAILED,Chennai,Chennai_Branch1,2025-05-02,2025-05-07 22:37:55
Chennai_Branch1_0029,4799.6,SUCCESS,Chennai,Chennai_Branch1,2025-05-02,2025-05-07 22:37:55
Chennai_Branch1_0030,3797.57,SUCCESS,Chennai,Chennai_Branch1,2025-05-05,2025-05-07 22:37:55
Chennai_Branch1_0031,791.69,SUCCESS,Chennai,Chennai_Branch1,2025-05-01,2025-05-07 22:37:55
Chennai_Branch1_0032,4563.34,SUCCESS,Chennai,Chennai_Branch1,2025-05-07,2025-05-07 22:37:55
Chennai_Branch1_0033,2800.74,PENDING,Chennai,Chennai_Branch1,2025-05-03,2025-05-07 22:37:55
Chennai_Branch1_0034,1169.85,SUCCESS,Chennai,Chennai_Branch1,2025-05-01,2025-05-07 22:37:55
Chennai_Branch1_0035,3142.62,PENDING,Chennai,Chennai_Branch1,2025-05-05,2025-05-07 22:37:55
Chennai_Branch1_0036,608.98,SUCCESS,Chennai,Chennai_Branch1,2025-05-03,2025-05-07 22:37:55
Chennai_Branch1_0037,3155.01,SUCCESS,Chennai,Chennai_Branch1,2025-05-03,2025-05-07 22:37:55
Chennai_Branch1_0038,4879.28,SUCCESS,Chennai,Chennai_Branch1,2025-05-01,2025-05-07 22:37:55
Chennai_Branch1_0039,3393.84,FAILED,Chennai,Chennai_Branch1,2025-05-07,2025-05-07 22:37:55
Chennai_Branch1_0040,2480.66,SUCCESS,Chennai,Chennai_Branch1,2025-05-05,2025-05-07 22:37:55
Chennai_Branch1_0041,3612.14,SUCCESS,Chennai,Chennai_Branch1,2025-05-04,2025-05-07 22:37:55
Chennai_Branch1_0042,3802.4,SUCCESS,Chennai,Chennai_Branch1,2025-05-06,2025-05-07 22:37:55
Chennai_Branch1_0043,799.96,FAILED,Chennai,Chennai_Branch1,2025-05-01,2025-05-07 22:37:55
Chennai_Branch1_0044,3620.22,PENDING,Chennai,Chennai_Branch1,2025-05-01,2025-05-07 22:37:55
Chennai_Branch1_0045,1310.13,PENDING,Chennai,Chennai_Branch1,2025-05-02,2025-05-07 22:37:55
Chennai_Branch1_0046,2054.71,PENDING,Chennai,Chennai_Branch1,2025-05-07,2025-05-07 22:37:55
Chennai_Branch1_0047,4246.19,FAILED,Chennai,Chennai_Branch1,2025-05-02,2025-05-07 22:37:55
