transaction_id,amount,status,city,branch,date,timestamp
Bangalore_Branch2_0001,1525.37,FAILED,Bangalore,Bangalore_Branch2,2025-05-02,2025-05-07 22:37:55
Bangalore_Branch2_0002,4085.84,SUCCESS,Bangalore,Bangalore_Branch2,2025-05-06,2025-05-07 22:37:55
Bangalore_Branch2_0003,2934.02,PENDING,Bangalore,Bangalore_Branch2,2025-05-02,2025-05-07 22:37:55
Bangalore_Branch2_0004,361.48,SUCCESS,Bangalore,Bangalore_Branch2,2025-05-02,2025-05-07 22:37:55
Bangalore_Branch2_0005,1220.69,PENDING,Bangalore,Bangalore_Branch2,2025-05-04,2025-05-07 22:37:55
Bangalore_Branch2_0006,4479.73,PENDING,Bangalore,Bangalore_Branch2,2025-05-03,2025-05-07 22:37:55
Bangalore_Branch2_0007,613.83,PENDING,Bangalore,Bangalore_Branch2,2025-05-06,2025-05-07 22:37:55
Bangalore_Branch2_0008,1717.87,FAILED,Bangalore,Bangalore_Branch2,2025-05-01,2025-05-07 22:37:55
Bangalore_Branch2_0009,4670.35,FAILED,Bangalore,Bangalore_Branch2,2025-05-06,2025-05-07 22:37:55
Bangalore_Branch2_0010,397.21,FAILED,Bangalore,Bangalore_Branch2,2025-05-07,2025-05-07 22:37:55
Bangalore_Branch2_0011,644.93,SUCCESS,Bangalore,Bangalore_Branch2,2025-05-05,2025-05-07 22:37:55
Bangalore_Branch2_0012,2461.55,PENDING,Bangalore,Bangalore_Branch2,2025-05-07,2025-05-07 22:37:55
Bangalore_Branch2_0013,396.57,FAILED,Bangalore,Bangalore_Branch2,2025-05-07,2025-05-07 22:37:55
Bangalore_Branch2_0014,555.72,FAILED,Bangalore,Bangalore_Branch2,2025-05-04,2025-05-07 22:37:55
Bangalore_Branch2_0015,449.26,SUCCESS,Bangalore,Bangalore_Branch2,2025-05-04,2025-05-07 22:37:55
Bangalore_Branch2_0016,2074.55,PENDING,Bangalore,Bangalore_Branch2,2025-05-04,2025-05-07 22:37:55
Bangalore_Branch2_0017,4117.45,SUCCESS,Bangalore,Bangalore_Branch2,2025-05-05,2025-05-07 22:37:55
Bangalore_Branch2_0018,3093.68,SUCCESS,Bangalore,Bangalore_Branch2,2025-05-03,2025-05-07 22:37:55
Bangalore_Branch2_0019,2501.48,PENDING,Bangalore,Bangalore_Branch2,2025-05-03,2025-05-07 22:37:55
Bangalore_Branch2_0020,4590.2,FAILED,Bangalore,Bangalore_Branch2,2025-05-07,2025-05-07 22:37:55
Bangalore_Branch2_0021,2602.82,PENDING,Bangalore,Bangalore_Branch2,2025-05-03,2025-05-07 22:37:55
Bangalore_Branch2_0022,687.58,SUCCESS,Bangalore,Bangalore_Branch2,2025-05-04,2025-05-07 22:37:55
Bangalore_Branch2_0023,4447.04,SUCCESS,Bangalore,Bangalore_Branch2,2025-05-01,2025-05-07 22:37:55
Bangalore_Branch2_0024,322.9,PENDING,Bangalore,Bangalore_Branch2,2025-05-02,2025-05-07 22:37:55
Bangalore_Branch2_0025,4794.72,SUCCESS,Bangalore,Bangalore_Branch2,2025-05-03,2025-05-07 22:37:55
Bangalore_Branch2_0026,4345.07,PENDING,Bangalore,Bangalore_Branch2,2025-05-03,2025-05-07 22:37:55
Bangalore_Branch2_0027,993.08,PENDING,Bangalore,Bangalore_Branch2,2025-05-03,2025-05-07 22:37:55
Bangalore_Branch2_0028,2398.06,FAILED,Bangalore,Bangalore_Branch2,2025-05-07,2025-05-07 22:37:55
Bangalore_Branch2_0029,2934.22,SUCCESS,Bangalore,Bangalore_Branch2,2025-05-01,2025-05-07 22:37:55
Bangalore_Branch2_0030,1583.24,SUCCESS,Bangalore,Bangalore_Branch2,2025-05-04,2025-05-07 22:37:55
Bangalore_Branch2_0031,3371.93,PENDING,Bangalore,Bangalore_Branch2,2025-05-07,2025-05-07 22:37:55
Bangalore_Branch2_0032,2695.85,FAILED,Bangalore,Bangalore_Branch2,2025-05-05,2025-05-07 22:37:55
Bangalore_Branch2_0033,1273.17,PENDING,Bangalore,Bangalore_Branch2,2025-05-06,2025-05-07 22:37:55
Bangalore_Branch2_0034,678.6,PENDING,Bangalore,Bangalore_Branch2,2025-05-01,2025-05-07 22:37:55
Bangalore_Branch2_0035,3712.79,FAILED,Bangalore,Bangalore_Branch2,2025-05-04,2025-05-07 22:37:55
Bangalore_Branch2_0036,2302.96,FAILED,Bangalore,Bangalore_Branch2,2025-05-06,2025-05-07 22:37:55
Bangalore_Branch2_0037,4193.52,PENDING,Bangalore,Bangalore_Branch2,2025-05-02,2025-05-07 22:37:55
Bangalore_Branch2_0038,4803.31,PENDING,Bangalore,Bangalore_Branch2,2025-05-04,2025-05-07 22:37:55
Bangalore_Branch2_0039,1559.99,FAILED,Bangalore,Bangalore_Branch2,2025-05-02,2025-05-07 22:37:55
Bangalore_Branch2_0040,4243.3,SUCCESS,Bangalore,Bangalore_Branch2,2025-05-02,2025-05-07 22:37:55
Bangalore_Branch2_0041,4453.28,SUCCESS,Bangalore,Bangalore_Branch2,2025-05-07,2025-05-07 22:37:55
Bangalore_Branch2_0042,1104.32,FAILED,Bangalore,Bangalore_Branch2,2025-05-06,2025-05-07 22:37:55
Bangalore_Branch2_0043,4375.2,PENDING,Bangalore,Bangalore_Branch2,2025-05-04,2025-05-07 22:37:55
Bangalore_Branch2_0044,3523.68,SUCCESS,Bangalore,Bangalore_Branch2,2025-05-07,2025-05-07 22:37:55
Bangalore_Branch2_0045,2337.76,FAILED,Bangalore,Bangalore_Branch2,2025-05-03,2025-05-07 22:37:55
Bangalore_Branch2_0046,1035.92,FAILED,Bangalore,Bangalore_Branch2,2025-05-01,2025-05-07 22:37:55
Bangalore_Branch2_0047,962.02,PENDING,Bangalore,Bangalore_Branch2,2025-05-01,2025-05-07 22:37:55
Bangalore_Branch2_0048,2723.29,FAILED,Bangalore,Bangalore_Branch2,2025-05-04,2025-05-07 22:37:55
