transaction_id,amount,status,city,branch,date,timestamp
Hyderabad_Branch4_0001,785.11,PENDING,Hyderabad,Hyderabad_Branch4,2025-05-03,2025-05-07 22:37:55
Hyderabad_Branch4_0002,3512.65,FAILED,Hyderabad,Hyderabad_Branch4,2025-05-01,2025-05-07 22:37:55
Hyderabad_Branch4_0003,2133.23,SUCCESS,Hyderabad,Hyderabad_Branch4,2025-05-07,2025-05-07 22:37:55
Hyderabad_Branch4_0004,1462.18,FAILED,Hyderabad,Hyderabad_Branch4,2025-05-07,2025-05-07 22:37:55
Hyderabad_Branch4_0005,4147.74,FAILED,Hyderabad,Hyderabad_Branch4,2025-05-03,2025-05-07 22:37:55
Hyderabad_Branch4_0006,3240.33,PENDING,Hyderabad,Hyderabad_Branch4,2025-05-01,2025-05-07 22:37:55
Hyderabad_Branch4_0007,2645.21,SUCCESS,Hyderabad,Hyderabad_Branch4,2025-05-05,2025-05-07 22:37:55
Hyderabad_Branch4_0008,162.75,SUCCESS,Hyderabad,Hyderabad_Branch4,2025-05-02,2025-05-07 22:37:55
Hyderabad_Branch4_0009,3178.81,SUCCESS,Hyderabad,Hyderabad_Branch4,2025-05-06,2025-05-07 22:37:55
Hyderabad_Branch4_0010,4197.84,FAILED,Hyderabad,Hyderabad_Branch4,2025-05-03,2025-05-07 22:37:55
Hyderabad_Branch4_0011,4867.6,PENDING,Hyderabad,Hyderabad_Branch4,2025-05-06,2025-05-07 22:37:55
Hyderabad_Branch4_0012,3877.4,PENDING,Hyderabad,Hyderabad_Branch4,2025-05-06,2025-05-07 22:37:55
Hyderabad_Branch4_0013,2990.38,SUCCESS,Hyderabad,Hyderabad_Branch4,2025-05-05,2025-05-07 22:37:55
Hyderabad_Branch4_0014,1700.44,SUCCESS,Hyderabad,Hyderabad_Branch4,2025-05-06,2025-05-07 22:37:55
Hyderabad_Branch4_0015,3311.31,FAILED,Hyderabad,Hyderabad_Branch4,2025-05-06,2025-05-07 22:37:55
Hyderabad_Branch4_0016,766.85,PENDING,Hyderabad,Hyderabad_Branch4,2025-05-06,2025-05-07 22:37:55
Hyderabad_Branch4_0017,3888.21,FAILED,Hyderabad,Hyderabad_Branch4,2025-05-05,2025-05-07 22:37:55
Hyderabad_Branch4_0018,1493.65,PENDING,Hyderabad,Hyderabad_Branch4,2025-05-04,2025-05-07 22:37:55
Hyderabad_Branch4_0019,2253.21,SUCCESS,Hyderabad,Hyderabad_Branch4,2025-05-07,2025-05-07 22:37:55
Hyderabad_Branch4_0020,4855.57,FAILED,Hyderabad,Hyderabad_Branch4,2025-05-04,2025-05-07 22:37:55
Hyderabad_Branch4_0021,912.53,FAILED,Hyderabad,Hyderabad_Branch4,2025-05-01,2025-05-07 22:37:55
Hyderabad_Branch4_0022,3866.81,PENDING,Hyderabad,Hyderabad_Branch4,2025-05-01,2025-05-07 22:37:55
Hyderabad_Branch4_0023,1706.99,SUCCESS,Hyderabad,Hyderabad_Branch4,2025-05-03,2025-05-07 22:37:55
Hyderabad_Branch4_0024,2003.31,PENDING,Hyderabad,Hyderabad_Branch4,2025-05-01,2025-05-07 22:37:55
Hyderabad_Branch4_0025,724.79,PENDING,Hyderabad,Hyderabad_Branch4,2025-05-06,2025-05-07 22:37:55
Hyderabad_Branch4_0026,4555.01,SUCCESS,Hyderabad,Hyderabad_Branch4,2025-05-04,2025-05-07 22:37:55
Hyderabad_Branch4_0027,3388.07,SUCCESS,Hyderabad,Hyderabad_Branch4,2025-05-02,2025-05-07 22:37:55
Hyderabad_Branch4_0028,4195.95,PENDING,Hyderabad,Hyderabad_Branch4,2025-05-04,2025-05-07 22:37:55
Hyderabad_Branch4_0029,840.28,FAILED,Hyderabad,Hyderabad_Branch4,2025-05-07,2025-05-07 22:37:55
Hyderabad_Branch4_0030,4692.61,PENDING,Hyderabad,Hyderabad_Branch4,2025-05-01,2025-05-07 22:37:55
Hyderabad_Branch4_0031,2094.3,FAILED,Hyderabad,Hyderabad_Branch4,2025-05-07,2025-05-07 22:37:55
Hyderabad_Branch4_0032,3567.38,PENDING,Hyderabad,Hyderabad_Branch4,2025-05-05,2025-05-07 22:37:55
Hyderabad_Branch4_0033,3824.86,FAILED,Hyderabad,Hyderabad_Branch4,2025-05-06,2025-05-07 22:37:55
Hyderabad_Branch4_0034,915.95,PENDING,Hyderabad,Hyderabad_Branch4,2025-05-06,2025-05-07 22:37:55
Hyderabad_Branch4_0035,1585.02,FAILED,Hyderabad,Hyderabad_Branch4,2025-05-02,2025-05-07 22:37:55
Hyderabad_Branch4_0036,3616.64,FAILED,Hyderabad,Hyderabad_Branch4,2025-05-04,2025-05-07 22:37:55
Hyderabad_Branch4_0037,1732.27,FAILED,Hyderabad,Hyderabad_Branch4,2025-05-03,2025-05-07 22:37:55
Hyderabad_Branch4_0038,704.71,FAILED,Hyderabad,Hyderabad_Branch4,2025-05-07,2025-05-07 22:37:55
Hyderabad_Branch4_0039,1949.94,SUCCESS,Hyderabad,Hyderabad_Branch4,2025-05-06,2025-05-07 22:37:55
Hyderabad_Branch4_0040,3384.5,PENDING,Hyderabad,Hyderabad_Branch4,2025-05-07,2025-05-07 22:37:55
Hyderabad_Branch4_0041,728.25,FAILED,Hyderabad,Hyderabad_Branch4,2025-05-01,2025-05-07 22:37:55
Hyderabad_Branch4_0042,1572.61,FAILED,Hyderabad,Hyderabad_Branch4,2025-05-06,2025-05-07 22:37:55
Hyderabad_Branch4_0043,3601.37,FAILED,Hyderabad,Hyderabad_Branch4,2025-05-02,2025-05-07 22:37:55
Hyderabad_Branch4_0044,424.6,SUCCESS,Hyderabad,Hyderabad_Branch4,2025-05-01,2025-05-07 22:37:55
Hyderabad_Branch4_0045,4391.73,FAILED,Hyderabad,Hyderabad_Branch4,2025-05-03,2025-05-07 22:37:55
Hyderabad_Branch4_0046,2051.33,SUCCESS,Hyderabad,Hyderabad_Branch4,2025-05-07,2025-05-07 22:37:55
Hyderabad_Branch4_0047,928.13,SUCCESS,Hyderabad,Hyderabad_Branch4,2025-05-03,2025-05-07 22:37:55
Hyderabad_Branch4_0048,450.37,PENDING,Hyderabad,Hyderabad_Branch4,2025-05-01,2025-05-07 22:37:55
Hyderabad_Branch4_0049,3597.93,FAILED,Hyderabad,Hyderabad_Branch4,2025-05-06,2025-05-07 22:37:55
Hyderabad_Branch4_0050,1335.06,PENDING,Hyderabad,Hyderabad_Branch4,2025-05-03,2025-05-07 22:37:55
