transaction_id,amount,status,city,branch,date,timestamp
Bangalore_Branch5_0001,1086.37,PENDING,Bangalore,Bangalore_Branch5,2025-05-01,2025-05-07 22:37:55
Bangalore_Branch5_0002,2423.64,SUCCESS,Bangalore,Bangalore_Branch5,2025-05-05,2025-05-07 22:37:55
Bangalore_Branch5_0003,1160.53,SUCCESS,Bangalore,Bangalore_Branch5,2025-05-06,2025-05-07 22:37:55
Bangalore_Branch5_0004,1936.54,PENDING,Bangalore,Bangalore_Branch5,2025-05-07,2025-05-07 22:37:55
Bangalore_Branch5_0005,4349.48,FAILED,Bangalore,Bangalore_Branch5,2025-05-04,2025-05-07 22:37:55
Bangalore_Branch5_0006,3678.99,SUCCESS,Bangalore,Bangalore_Branch5,2025-05-04,2025-05-07 22:37:55
Bangalore_Branch5_0007,3295.47,PENDING,Bangalore,Bangalore_Branch5,2025-05-02,2025-05-07 22:37:55
Bangalore_Branch5_0008,957.52,SUCCESS,Bangalore,Bangalore_Branch5,2025-05-05,2025-05-07 22:37:55
Bangalore_Branch5_0009,2914.16,SUCCESS,Bangalore,Bangalore_Branch5,2025-05-06,2025-05-07 22:37:55
Bangalore_Branch5_0010,4957.11,PENDING,Bangalore,Bangalore_Branch5,2025-05-04,2025-05-07 22:37:55
Bangalore_Branch5_0011,2232.83,PENDING,Bangalore,Bangalore_Branch5,2025-05-07,2025-05-07 22:37:55
Bangalore_Branch5_0012,1854.63,PENDING,Bangalore,Bangalore_Branch5,2025-05-04,2025-05-07 22:37:55
Bangalore_Branch5_0013,4316.16,FAILED,Bangalore,Bangalore_Branch5,2025-05-07,2025-05-07 22:37:55
Bangalore_Branch5_0014,4809.22,PENDING,Bangalore,Bangalore_Branch5,2025-05-06,2025-05-07 22:37:55
Bangalore_Branch5_0015,2510.9,SUCCESS,Bangalore,Bangalore_Branch5,2025-05-05,2025-05-07 22:37:55
Bangalore_Branch5_0016,4009.44,PENDING,Bangalore,Bangalore_Branch5,2025-05-07,2025-05-07 22:37:55
Bangalore_Branch5_0017,3844.01,SUCCESS,Bangalore,Bangalore_Branch5,2025-05-01,2025-05-07 22:37:55
Bangalore_Branch5_0018,3066.89,FAILED,Bangalore,Bangalore_Branch5,2025-05-05,2025-05-07 22:37:55
Bangalore_Branch5_0019,2790.76,SUCCESS,Bangalore,Bangalore_Branch5,2025-05-03,2025-05-07 22:37:55
Bangalore_Branch5_0020,3095.66,PENDING,Bangalore,Bangalore_Branch5,2025-05-04,2025-05-07 22:37:55
Bangalore_Branch5_0021,315.95,PENDING,Bangalore,Bangalore_Branch5,2025-05-07,2025-05-07 22:37:55
Bangalore_Branch5_0022,3591.52,SUCCESS,Bangalore,Bangalore_Branch5,2025-05-04,2025-05-07 22:37:55
Bangalore_Branch5_0023,2501.86,PENDING,Bangalore,Bangalore_Branch5,2025-05-01,2025-05-07 22:37:55
Bangalore_Branch5_0024,945.37,FAILED,Bangalore,Bangalore_Branch5,2025-05-06,2025-05-07 22:37:55
Bangalore_Branch5_0025,3136.47,FAILED,Bangalore,Bangalore_Branch5,2025-05-07,2025-05-07 22:37:55
Bangalore_Branch5_0026,561.76,FAILED,Bangalore,Bangalore_Branch5,2025-05-06,2025-05-07 22:37:55
Bangalore_Branch5_0027,243.57,PENDING,Bangalore,Bangalore_Branch5,2025-05-04,2025-05-07 22:37:55
Bangalore_Branch5_0028,2557.8,PENDING,Bangalore,Bangalore_Branch5,2025-05-07,2025-05-07 22:37:55
Bangalore_Branch5_0029,665.16,SUCCESS,Bangalore,Bangalore_Branch5,2025-05-06,2025-05-07 22:37:55
Bangalore_Branch5_0030,3429.4,SUCCESS,Bangalore,Bangalore_Branch5,2025-05-05,2025-05-07 22:37:55
Bangalore_Branch5_0031,1288.98,FAILED,Bangalore,Bangalore_Branch5,2025-05-01,2025-05-07 22:37:55
Bangalore_Branch5_0032,3542.01,PENDING,Bangalore,Bangalore_Branch5,2025-05-07,2025-05-07 22:37:55
Bangalore_Branch5_0033,990.52,PENDING,Bangalore,Bangalore_Branch5,2025-05-07,2025-05-07 22:37:55
Bangalore_Branch5_0034,2299.45,FAILED,Bangalore,Bangalore_Branch5,2025-05-01,2025-05-07 22:37:55
Bangalore_Branch5_0035,4460.8,SUCCESS,Bangalore,Bangalore_Branch5,2025-05-05,2025-05-07 22:37:55
